P1,P2,Pi,C1,C2,Ci
9152,9433,58,9152,9433,59
6663,9953,58,6663,9953,59
9646,7635,58,9646,7635,59
8775,9953,58,8775,9953,59
727,9433,58,727,9433,59
9152,9292,58,9152,9292,59
9512,9433,58,9512,9433,59
9152,6973,58,9152,6973,59
8775,9925,58,8775,9925,59
8890,9953,58,8890,9953,59
6606,9498,58,6606,9498,59
6663,9433,58,6663,9433,59
6663,2582,58,6663,2582,59
6663,9960,58,6663,9960,59
1892,1278,58,1892,1278,59
4031,9960,58,4031,9960,59
9152,9458,58,9152,9458,59
9512,8936,58,9512,8936,59
4031,9953,58,4031,9953,59
9167,2582,58,9167,2582,59
9152,1256,58,9152,1256,59
9167,1239,58,9167,1239,59
750,9960,58,750,9960,59
9117,9498,58,9117,9498,59
9518,1278,58,9518,1278,59
6663,8927,58,6663,8927,59
9167,8927,58,9167,8927,59
8068,8936,58,8068,8936,59
9150,9438,58,9150,9438,59
9167,9433,58,9167,9433,59
4004,5059,58,4004,5059,59
9150,9925,58,9150,9925,59
9167,9292,58,9167,9292,59
8068,8927,58,8068,8927,59
9178,9953,58,9178,9953,59
4004,9953,58,4004,9953,59
9152,2582,58,9152,2582,59
9646,1256,58,9646,1256,59
6606,8995,58,6606,8995,59
9646,8927,58,9646,8927,59
8273,8995,58,8273,8995,59
2186,9433,58,2186,9433,59
727,8927,58,727,8927,59
750,9433,58,750,9433,59
9167,9953,58,9167,9953,59
2616,9492,58,2616,9492,59
4004,9433,58,4004,9433,59
9117,9925,58,9117,9925,59
468,9292,58,468,9292,59
6663,9492,58,6663,9492,59
2186,5059,58,2186,5059,59
9150,9433,58,9150,9433,59
4004,1278,58,4004,1278,59
9117,8927,58,9117,8927,59
9150,2559,58,9150,2559,59
9150,120,58,9150,120,59
9650,1278,58,9650,1278,59
9117,9953,58,9117,9953,59
9167,1256,58,9167,1256,59
3983,9433,58,3983,9433,59
2616,3411,58,2616,3411,59
2616,1239,58,2616,1239,59
9152,6766,58,9152,6766,59
2616,8927,58,2616,8927,59
6606,120,58,6606,120,59
8068,9953,58,8068,9953,59
2179,9433,58,2179,9433,59
9167,5059,58,9167,5059,59
9099,9960,58,9099,9960,59
8068,9960,58,8068,9960,59
4031,1278,58,4031,1278,59
6663,9292,58,6663,9292,59
4004,9960,58,4004,9960,59
9150,8927,58,9150,8927,59
9650,8927,58,9650,8927,59
8874,5059,58,8874,5059,59
5441,1278,58,5441,1278,59
6663,1259,58,6663,1259,59
6606,9925,58,6606,9925,59
9518,5059,58,9518,5059,59
8890,1278,58,8890,1278,59
2186,8927,58,2186,8927,59
9150,9960,58,9150,9960,59
9150,9953,58,9150,9953,59
6606,1239,58,6606,1239,59
6606,8927,58,6606,8927,59
9152,120,58,9152,120,59
9150,9498,58,9150,9498,59
750,8936,58,750,8936,59
4031,2559,58,4031,2559,59
9178,5059,58,9178,5059,59
468,1278,58,468,1278,59
468,9433,58,468,9433,59
9150,1278,58,9150,1278,59
727,9492,58,727,9492,59
9152,8995,58,9152,8995,59
468,9498,58,468,9498,59
9152,8973,58,9152,8973,59
9167,9498,58,9167,9498,59
8874,8927,58,8874,8927,59
6334,9433,58,6334,9433,59
9150,8995,58,9150,8995,59
9512,8927,58,9512,8927,59
9152,9492,58,9152,9492,59
468,8927,58,468,8927,59
2616,1256,58,2616,1256,59
6606,1278,58,6606,1278,59
6334,5059,58,6334,5059,59
9152,480,58,9152,480,59
9518,8927,58,9518,8927,59
2186,9960,58,2186,9960,59
9152,7635,58,9152,7635,59
9152,8936,58,9152,8936,59
8775,8927,58,8775,8927,59
9152,8927,58,9152,8927,59
9117,5059,58,9117,5059,59
1892,8927,58,1892,8927,59
7699,1256,58,7699,1256,59
9152,9498,58,9152,9498,59
468,9953,58,468,9953,59
6663,1278,58,6663,1278,59
9167,3732,58,9167,3732,59
6606,5059,58,6606,5059,59
750,1278,58,750,1278,59
468,9492,58,468,9492,59
9152,2359,58,9152,2359,59
9518,9433,58,9518,9433,59
2179,8927,58,2179,8927,59
9167,9492,58,9167,9492,59
9152,8810,59,9152,8810,60
9099,1278,59,9099,1278,60
6663,8936,59,6663,8936,60
727,5059,59,727,5059,60
9152,3411,59,9152,3411,60
4004,8927,59,4004,8927,60
9650,9433,59,9650,9433,60
4004,9498,59,4004,9498,60
4031,8936,59,4031,8936,60
9650,1259,59,9650,1259,60
2186,1259,59,2186,1259,60
9152,5059,59,9152,5059,60
9152,9438,59,9152,9438,60
4031,9433,59,4031,9433,60
8068,9433,59,8068,9433,60
9117,8995,59,9117,8995,60
6334,8927,59,6334,8927,60
9152,1278,59,9152,1278,60
9650,9292,59,9650,9292,60
6663,7855,59,6663,7855,60
9152,1239,59,9152,1239,60
9099,9953,59,9099,9953,60
1892,9433,59,1892,9433,60
4031,8927,59,4031,8927,60
6639,1239,59,6639,1239,60
9117,1278,59,9117,1278,60
6606,8973,59,6606,8973,60
9117,9960,59,9117,9960,60
9512,1278,59,9512,1278,60
9167,1278,59,9167,1278,60
9150,5059,59,9150,5059,60
9167,1259,59,9167,1259,60
6606,9953,59,6606,9953,60
3983,1259,59,3983,1259,60
2186,8936,59,2186,8936,60
9152,9960,59,9152,9960,60
9099,9433,59,9099,9433,60
9099,5059,59,9099,5059,60
9178,8927,59,9178,8927,60
2179,8927,59,2179,8927,60
8068,1278,59,8068,1278,60
6639,5059,59,6639,5059,60
2186,1278,59,2186,1278,60
8874,9433,59,8874,9433,60
9152,9925,59,9152,9925,60
6663,5059,59,6663,5059,60
9099,8927,59,9099,8927,60
9152,9953,59,9152,9953,60
9152,9433,59,9152,9433,60
6663,9953,59,6663,9953,60
9646,7635,59,9646,7635,60
8775,9953,59,8775,9953,60
727,9433,59,727,9433,60
9152,9292,59,9152,9292,60
9512,9433,59,9512,9433,60
9152,6973,59,9152,6973,60
8775,9925,59,8775,9925,60
8890,9953,59,8890,9953,60
6606,9498,59,6606,9498,60
6663,9433,59,6663,9433,60
6663,2582,59,6663,2582,60
6663,9960,59,6663,9960,60
1892,1278,59,1892,1278,60
6639,1256,59,6639,1256,60
4031,9960,59,4031,9960,60
9152,9458,59,9152,9458,60
9512,8936,59,9512,8936,60
4031,9953,59,4031,9953,60
9167,2582,59,9167,2582,60
9152,1256,59,9152,1256,60
9167,1239,59,9167,1239,60
750,9960,59,750,9960,60
6639,8973,59,6639,8973,60
9117,9498,59,9117,9498,60
9518,1278,59,9518,1278,60
6663,8927,59,6663,8927,60
9167,8927,59,9167,8927,60
8068,8936,59,8068,8936,60
9150,9438,59,9150,9438,60
9167,9433,59,9167,9433,60
4004,5059,59,4004,5059,60
9150,9925,59,9150,9925,60
9167,9292,59,9167,9292,60
8068,8927,59,8068,8927,60
9178,9953,59,9178,9953,60
4004,9953,59,4004,9953,60
9152,2582,59,9152,2582,60
9646,1256,59,9646,1256,60
6606,8995,59,6606,8995,60
9646,8927,59,9646,8927,60
8273,8995,59,8273,8995,60
2186,9433,59,2186,9433,60
727,8927,59,727,8927,60
750,9433,59,750,9433,60
9167,9953,59,9167,9953,60
2616,9492,59,2616,9492,60
4004,9433,59,4004,9433,60
9117,9925,59,9117,9925,60
468,9292,59,468,9292,60
6663,9492,59,6663,9492,60
2186,5059,59,2186,5059,60
9150,9433,59,9150,9433,60
4004,1278,59,4004,1278,60
9117,8927,59,9117,8927,60
9150,2559,59,9150,2559,60
9150,120,59,9150,120,60
9650,1278,59,9650,1278,60
9117,9953,59,9117,9953,60
9167,1256,59,9167,1256,60
3983,9433,59,3983,9433,60
2616,3411,59,2616,3411,60
2616,1239,59,2616,1239,60
9152,6766,59,9152,6766,60
2616,8927,59,2616,8927,60
6606,120,59,6606,120,60
8068,9953,59,8068,9953,60
2179,9433,59,2179,9433,60
9167,5059,59,9167,5059,60
9099,9960,59,9099,9960,60
8068,9960,59,8068,9960,60
4031,1278,59,4031,1278,60
6663,9292,59,6663,9292,60
4004,9960,59,4004,9960,60
9150,8927,59,9150,8927,60
9650,8927,59,9650,8927,60
8874,5059,59,8874,5059,60
5441,1278,59,5441,1278,60
6663,1259,59,6663,1259,60
6606,9925,59,6606,9925,60
9518,5059,59,9518,5059,60
8890,1278,59,8890,1278,60
2186,8927,59,2186,8927,60
9150,9960,59,9150,9960,60
9150,9953,59,9150,9953,60
6639,9953,59,6639,9953,60
6606,1239,59,6606,1239,60
6606,8927,59,6606,8927,60
9152,120,59,9152,120,60
9150,9498,59,9150,9498,60
9167,9492,59,9167,9492,60
750,8936,59,750,8936,60
4031,2559,59,4031,2559,60
9178,5059,59,9178,5059,60
468,1278,59,468,1278,60
9150,1278,59,9150,1278,60
727,9492,59,727,9492,60
9152,8995,59,9152,8995,60
468,9498,59,468,9498,60
9152,8973,59,9152,8973,60
9167,9498,59,9167,9498,60
8874,8927,59,8874,8927,60
6334,9433,59,6334,9433,60
9150,8995,59,9150,8995,60
9512,8927,59,9512,8927,60
6639,120,59,6639,120,60
6639,9925,59,6639,9925,60
9152,9492,59,9152,9492,60
468,8927,59,468,8927,60
2616,1256,59,2616,1256,60
6606,1278,59,6606,1278,60
6334,5059,59,6334,5059,60
9152,480,59,9152,480,60
9518,8927,59,9518,8927,60
2186,9960,59,2186,9960,60
9152,7635,59,9152,7635,60
6639,8995,59,6639,8995,60
9152,8936,59,9152,8936,60
8775,8927,59,8775,8927,60
9152,8927,59,9152,8927,60
9117,5059,59,9117,5059,60
1892,8927,59,1892,8927,60
7699,1256,59,7699,1256,60
9152,9498,59,9152,9498,60
468,9953,59,468,9953,60
6663,1278,59,6663,1278,60
9167,3732,59,9167,3732,60
6606,5059,59,6606,5059,60
750,1278,59,750,1278,60
468,9492,59,468,9492,60
9152,2359,59,9152,2359,60
9518,9433,59,9518,9433,60
468,9433,59,468,9433,60
6639,8927,59,6639,8927,60
9152,8810,60,9152,8810,61
9099,1278,60,9099,1278,61
6663,8936,60,6663,8936,61
727,5059,60,727,5059,61
9152,3411,60,9152,3411,61
4004,8927,60,4004,8927,61
9650,9433,60,9650,9433,61
9650,1259,60,9650,1259,61
4004,9498,60,4004,9498,61
4031,8936,60,4031,8936,61
2186,1259,60,2186,1259,61
9152,5059,60,9152,5059,61
9152,9438,60,9152,9438,61
4031,9433,60,4031,9433,61
8068,9433,60,8068,9433,61
9117,8995,60,9117,8995,61
6334,8927,60,6334,8927,61
9152,1278,60,9152,1278,61
9650,9292,60,9650,9292,61
6663,7855,60,6663,7855,61
9152,1239,60,9152,1239,61
9099,9953,60,9099,9953,61
1892,9433,60,1892,9433,61
4031,8927,60,4031,8927,61
6639,1239,60,6639,1239,61
9117,1278,60,9117,1278,61
6606,8973,60,6606,8973,61
9117,9960,60,9117,9960,61
9512,1278,60,9512,1278,61
9167,1278,60,9167,1278,61
9150,5059,60,9150,5059,61
9167,1259,60,9167,1259,61
6606,9953,60,6606,9953,61
3983,1259,60,3983,1259,61
2186,8936,60,2186,8936,61
9152,9960,60,9152,9960,61
9099,9433,60,9099,9433,61
9099,5059,60,9099,5059,61
9178,8927,60,9178,8927,61
8068,1278,60,8068,1278,61
6639,5059,60,6639,5059,61
2186,1278,60,2186,1278,61
8874,9433,60,8874,9433,61
9152,9925,60,9152,9925,61
6663,5059,60,6663,5059,61
9099,8927,60,9099,8927,61
9152,9953,60,9152,9953,61
9152,9433,60,9152,9433,61
6663,9953,60,6663,9953,61
9646,7635,60,9646,7635,61
8775,9953,60,8775,9953,61
727,9433,60,727,9433,61
9152,9292,60,9152,9292,61
9512,9433,60,9512,9433,61
9152,6973,60,9152,6973,61
8775,9925,60,8775,9925,61
8890,9953,60,8890,9953,61
6606,9498,60,6606,9498,61
6663,9433,60,6663,9433,61
6663,2582,60,6663,2582,61
6663,9960,60,6663,9960,61
1892,1278,60,1892,1278,61
6639,1256,60,6639,1256,61
4031,9960,60,4031,9960,61
9152,9458,60,9152,9458,61
9512,8936,60,9512,8936,61
4031,9953,60,4031,9953,61
9167,2582,60,9167,2582,61
9152,1256,60,9152,1256,61
9167,1239,60,9167,1239,61
750,9960,60,750,9960,61
6639,8973,60,6639,8973,61
9117,9498,60,9117,9498,61
9518,1278,60,9518,1278,61
6663,8927,60,6663,8927,61
9167,8927,60,9167,8927,61
8068,8936,60,8068,8936,61
9150,9438,60,9150,9438,61
9167,9433,60,9167,9433,61
4004,5059,60,4004,5059,61
9150,9925,60,9150,9925,61
9167,9292,60,9167,9292,61
8068,8927,60,8068,8927,61
9178,9953,60,9178,9953,61
4004,9953,60,4004,9953,61
9152,2582,60,9152,2582,61
9646,1256,60,9646,1256,61
6606,8995,60,6606,8995,61
9646,8927,60,9646,8927,61
8273,8995,60,8273,8995,61
2186,9433,60,2186,9433,61
727,8927,60,727,8927,61
788,9960,60,788,9960,61
750,9433,60,750,9433,61
9167,9953,60,9167,9953,61
2616,9492,60,2616,9492,61
4004,9433,60,4004,9433,61
9117,9925,60,9117,9925,61
468,9292,60,468,9292,61
6663,9492,60,6663,9492,61
2186,5059,60,2186,5059,61
9150,9433,60,9150,9433,61
4004,1278,60,4004,1278,61
9117,8927,60,9117,8927,61
9150,2559,60,9150,2559,61
6639,8927,60,6639,8927,61
9150,120,60,9150,120,61
9650,1278,60,9650,1278,61
9117,9953,60,9117,9953,61
9167,1256,60,9167,1256,61
3983,9433,60,3983,9433,61
2616,3411,60,2616,3411,61
2616,1239,60,2616,1239,61
9152,6766,60,9152,6766,61
2616,8927,60,2616,8927,61
6606,120,60,6606,120,61
8068,9953,60,8068,9953,61
2179,9433,60,2179,9433,61
9167,5059,60,9167,5059,61
9099,9960,60,9099,9960,61
8068,9960,60,8068,9960,61
4031,1278,60,4031,1278,61
6663,9292,60,6663,9292,61
4004,9960,60,4004,9960,61
9150,8927,60,9150,8927,61
9650,8927,60,9650,8927,61
8874,5059,60,8874,5059,61
5441,1278,60,5441,1278,61
6663,1259,60,6663,1259,61
6606,9925,60,6606,9925,61
9518,5059,60,9518,5059,61
8890,1278,60,8890,1278,61
2186,8927,60,2186,8927,61
9150,9960,60,9150,9960,61
9150,9953,60,9150,9953,61
6639,9953,60,6639,9953,61
6606,1239,60,6606,1239,61
6606,8927,60,6606,8927,61
9152,120,60,9152,120,61
9150,9498,60,9150,9498,61
750,8936,60,750,8936,61
4031,2559,60,4031,2559,61
9178,5059,60,9178,5059,61
468,1278,60,468,1278,61
468,9433,60,468,9433,61
9150,1278,60,9150,1278,61
727,9492,60,727,9492,61
9152,8995,60,9152,8995,61
468,9498,60,468,9498,61
9152,8973,60,9152,8973,61
9167,9498,60,9167,9498,61
8874,8927,60,8874,8927,61
6334,9433,60,6334,9433,61
9150,8995,60,9150,8995,61
9512,8927,60,9512,8927,61
6639,120,60,6639,120,61
6639,9925,60,6639,9925,61
9152,9492,60,9152,9492,61
468,8927,60,468,8927,61
2616,1256,60,2616,1256,61
6606,1278,60,6606,1278,61
6334,5059,60,6334,5059,61
9152,480,60,9152,480,61
9518,8927,60,9518,8927,61
2186,9960,60,2186,9960,61
9152,7635,60,9152,7635,61
6639,8995,60,6639,8995,61
9152,8936,60,9152,8936,61
8775,8927,60,8775,8927,61
9152,8927,60,9152,8927,61
9117,5059,60,9117,5059,61
1892,8927,60,1892,8927,61
7699,1256,60,7699,1256,61
9152,9498,60,9152,9498,61
468,9953,60,468,9953,61
6663,1278,60,6663,1278,61
9167,3732,60,9167,3732,61
6606,5059,60,6606,5059,61
750,1278,60,750,1278,61
468,9492,60,468,9492,61
9152,2359,60,9152,2359,61
9518,9433,60,9518,9433,61
2179,8927,60,2179,8927,61
9167,9492,60,9167,9492,61
9152,8810,61,9152,8810,62
9099,1278,61,9099,1278,62
6663,8936,61,6663,8936,62
727,5059,61,727,5059,62
4004,8927,61,4004,8927,62
9152,3411,61,9152,3411,62
9650,9433,61,9650,9433,62
9650,1259,61,9650,1259,62
4004,9498,61,4004,9498,62
4031,8936,61,4031,8936,62
2186,1259,61,2186,1259,62
9152,5059,61,9152,5059,62
9152,9438,61,9152,9438,62
4031,9433,61,4031,9433,62
8068,9433,61,8068,9433,62
9117,8995,61,9117,8995,62
6334,8927,61,6334,8927,62
9152,1278,61,9152,1278,62
9167,5428,61,9167,5428,62
9650,9292,61,9650,9292,62
6663,7855,61,6663,7855,62
9152,1239,61,9152,1239,62
9099,9953,61,9099,9953,62
1892,9433,61,1892,9433,62
4031,8927,61,4031,8927,62
6639,1239,61,6639,1239,62
9117,1278,61,9117,1278,62
6606,8973,61,6606,8973,62
9117,9960,61,9117,9960,62
9512,1278,61,9512,1278,62
9167,1278,61,9167,1278,62
9150,5059,61,9150,5059,62
9167,1259,61,9167,1259,62
6606,9953,61,6606,9953,62
3983,1259,61,3983,1259,62
2186,8936,61,2186,8936,62
9152,9960,61,9152,9960,62
9099,9433,61,9099,9433,62
9099,5059,61,9099,5059,62
9178,8927,61,9178,8927,62
2179,8927,61,2179,8927,62
8068,1278,61,8068,1278,62
6639,5059,61,6639,5059,62
2186,1278,61,2186,1278,62
8874,9433,61,8874,9433,62
9152,9925,61,9152,9925,62
6663,5059,61,6663,5059,62
9099,8927,61,9099,8927,62
9152,9953,61,9152,9953,62
9152,9433,61,9152,9433,62
6663,9953,61,6663,9953,62
9646,7635,61,9646,7635,62
8775,9953,61,8775,9953,62
727,9433,61,727,9433,62
9152,9292,61,9152,9292,62
9512,9433,61,9512,9433,62
9152,6973,61,9152,6973,62
8775,9925,61,8775,9925,62
8890,9953,61,8890,9953,62
6606,9498,61,6606,9498,62
6663,9433,61,6663,9433,62
6663,2582,61,6663,2582,62
6663,9960,61,6663,9960,62
1892,1278,61,1892,1278,62
6639,1256,61,6639,1256,62
4031,9960,61,4031,9960,62
9152,9458,61,9152,9458,62
9512,8936,61,9512,8936,62
4031,9953,61,4031,9953,62
9167,2582,61,9167,2582,62
9152,1256,61,9152,1256,62
9167,1239,61,9167,1239,62
750,9960,61,750,9960,62
6639,8973,61,6639,8973,62
9117,9498,61,9117,9498,62
9518,1278,61,9518,1278,62
6663,8927,61,6663,8927,62
9167,8927,61,9167,8927,62
8068,8936,61,8068,8936,62
9150,9438,61,9150,9438,62
9167,9433,61,9167,9433,62
4004,5059,61,4004,5059,62
9150,9925,61,9150,9925,62
9167,9292,61,9167,9292,62
8068,8927,61,8068,8927,62
9178,9953,61,9178,9953,62
4004,9953,61,4004,9953,62
9152,2582,61,9152,2582,62
9646,1256,61,9646,1256,62
6606,8995,61,6606,8995,62
9646,8927,61,9646,8927,62
8273,8995,61,8273,8995,62
2186,9433,61,2186,9433,62
727,8927,61,727,8927,62
788,9960,61,788,9960,62
750,9433,61,750,9433,62
9167,9953,61,9167,9953,62
2616,9492,61,2616,9492,62
4004,9433,61,4004,9433,62
9117,9925,61,9117,9925,62
468,9292,61,468,9292,62
6663,9492,61,6663,9492,62
2186,5059,61,2186,5059,62
9150,9433,61,9150,9433,62
4004,1278,61,4004,1278,62
9117,8927,61,9117,8927,62
9150,2559,61,9150,2559,62
9150,120,61,9150,120,62
9650,1278,61,9650,1278,62
9117,9953,61,9117,9953,62
9167,1256,61,9167,1256,62
3983,9433,61,3983,9433,62
2616,3411,61,2616,3411,62
2616,1239,61,2616,1239,62
9152,6766,61,9152,6766,62
2616,8927,61,2616,8927,62
6606,120,61,6606,120,62
8068,9953,61,8068,9953,62
2179,9433,61,2179,9433,62
9167,5059,61,9167,5059,62
9099,9960,61,9099,9960,62
8068,9960,61,8068,9960,62
4031,1278,61,4031,1278,62
6663,9292,61,6663,9292,62
4004,9960,61,4004,9960,62
9150,8927,61,9150,8927,62
9650,8927,61,9650,8927,62
8874,5059,61,8874,5059,62
5441,1278,61,5441,1278,62
6663,1259,61,6663,1259,62
6606,9925,61,6606,9925,62
9518,5059,61,9518,5059,62
8890,1278,61,8890,1278,62
2186,8927,61,2186,8927,62
9150,9960,61,9150,9960,62
9150,9953,61,9150,9953,62
6639,9953,61,6639,9953,62
6606,1239,61,6606,1239,62
6606,8927,61,6606,8927,62
9152,120,61,9152,120,62
9150,9498,61,9150,9498,62
9167,9492,61,9167,9492,62
750,8936,61,750,8936,62
4031,2559,61,4031,2559,62
9178,5059,61,9178,5059,62
468,1278,61,468,1278,62
9150,1278,61,9150,1278,62
727,9492,61,727,9492,62
9152,8995,61,9152,8995,62
468,9498,61,468,9498,62
9152,8973,61,9152,8973,62
9167,9498,61,9167,9498,62
8874,8927,61,8874,8927,62
6334,9433,61,6334,9433,62
9150,8995,61,9150,8995,62
9512,8927,61,9512,8927,62
6639,120,61,6639,120,62
6639,9925,61,6639,9925,62
9152,9492,61,9152,9492,62
468,8927,61,468,8927,62
2616,1256,61,2616,1256,62
6606,1278,61,6606,1278,62
6334,5059,61,6334,5059,62
9152,480,61,9152,480,62
9518,8927,61,9518,8927,62
2186,9960,61,2186,9960,62
9152,7635,61,9152,7635,62
6639,8995,61,6639,8995,62
9152,8936,61,9152,8936,62
8775,8927,61,8775,8927,62
9152,8927,61,9152,8927,62
9117,5059,61,9117,5059,62
1892,8927,61,1892,8927,62
7699,1256,61,7699,1256,62
9152,9498,61,9152,9498,62
468,9953,61,468,9953,62
6663,1278,61,6663,1278,62
9167,3732,61,9167,3732,62
6606,5059,61,6606,5059,62
750,1278,61,750,1278,62
468,9492,61,468,9492,62
9152,2359,61,9152,2359,62
9518,9433,61,9518,9433,62
468,9433,61,468,9433,62
6639,8927,61,6639,8927,62
9152,8810,62,9152,8810,63
9099,1278,62,9099,1278,63
6663,8936,62,6663,8936,63
727,5059,62,727,5059,63
4004,8927,62,4004,8927,63
9152,3411,62,9152,3411,63
9650,9433,62,9650,9433,63
4004,9498,62,4004,9498,63
9650,1259,62,9650,1259,63
4031,8936,62,4031,8936,63
2186,1259,62,2186,1259,63
9152,5059,62,9152,5059,63
9152,9438,62,9152,9438,63
4031,9433,62,4031,9433,63
8068,9433,62,8068,9433,63
9117,8995,62,9117,8995,63
6334,8927,62,6334,8927,63
9152,1278,62,9152,1278,63
9167,5428,62,9167,5428,63
9650,9292,62,9650,9292,63
6663,7855,62,6663,7855,63
9152,1239,62,9152,1239,63
9099,9953,62,9099,9953,63
1892,9433,62,1892,9433,63
4031,8927,62,4031,8927,63
6639,1239,62,6639,1239,63
9117,1278,62,9117,1278,63
6606,8973,62,6606,8973,63
9117,9960,62,9117,9960,63
9512,1278,62,9512,1278,63
9167,1278,62,9167,1278,63
9150,5059,62,9150,5059,63
9167,1259,62,9167,1259,63
6606,9953,62,6606,9953,63
3983,1259,62,3983,1259,63
2186,8936,62,2186,8936,63
9152,9960,62,9152,9960,63
9099,9433,62,9099,9433,63
9099,5059,62,9099,5059,63
9178,8927,62,9178,8927,63
8068,1278,62,8068,1278,63
6639,5059,62,6639,5059,63
2186,1278,62,2186,1278,63
8874,9433,62,8874,9433,63
9152,9925,62,9152,9925,63
6663,5059,62,6663,5059,63
9099,8927,62,9099,8927,63
9152,9953,62,9152,9953,63
9152,9433,62,9152,9433,63
6663,9953,62,6663,9953,63
9646,7635,62,9646,7635,63
8775,9953,62,8775,9953,63
727,9433,62,727,9433,63
9152,9292,62,9152,9292,63
9512,9433,62,9512,9433,63
9152,6973,62,9152,6973,63
8775,9925,62,8775,9925,63
8890,9953,62,8890,9953,63
6606,9498,62,6606,9498,63
6663,9433,62,6663,9433,63
6663,2582,62,6663,2582,63
6663,9960,62,6663,9960,63
1892,1278,62,1892,1278,63
6639,1256,62,6639,1256,63
4031,9960,62,4031,9960,63
9152,9458,62,9152,9458,63
9512,8936,62,9512,8936,63
4031,9953,62,4031,9953,63
9167,2582,62,9167,2582,63
9152,1256,62,9152,1256,63
9167,1239,62,9167,1239,63
750,9960,62,750,9960,63
6639,8973,62,6639,8973,63
9117,9498,62,9117,9498,63
9518,1278,62,9518,1278,63
6663,8927,62,6663,8927,63
9167,8927,62,9167,8927,63
8068,8936,62,8068,8936,63
9150,9438,62,9150,9438,63
9167,9433,62,9167,9433,63
4004,5059,62,4004,5059,63
9150,9925,62,9150,9925,63
9167,9292,62,9167,9292,63
8068,8927,62,8068,8927,63
9178,9953,62,9178,9953,63
4004,9953,62,4004,9953,63
9152,2582,62,9152,2582,63
9646,1256,62,9646,1256,63
6606,8995,62,6606,8995,63
9646,8927,62,9646,8927,63
8273,8995,62,8273,8995,63
2186,9433,62,2186,9433,63
727,8927,62,727,8927,63
9269,3411,62,9269,3411,63
788,9960,62,788,9960,63
750,9433,62,750,9433,63
9167,9953,62,9167,9953,63
2616,9492,62,2616,9492,63
4004,9433,62,4004,9433,63
9117,9925,62,9117,9925,63
468,9292,62,468,9292,63
6663,9492,62,6663,9492,63
2186,5059,62,2186,5059,63
9150,9433,62,9150,9433,63
4004,1278,62,4004,1278,63
9117,8927,62,9117,8927,63
9150,2559,62,9150,2559,63
6639,8927,62,6639,8927,63
9150,120,62,9150,120,63
9650,1278,62,9650,1278,63
9117,9953,62,9117,9953,63
9167,1256,62,9167,1256,63
3983,9433,62,3983,9433,63
2616,3411,62,2616,3411,63
2616,1239,62,2616,1239,63
9152,6766,62,9152,6766,63
2616,8927,62,2616,8927,63
6606,120,62,6606,120,63
8068,9953,62,8068,9953,63
2179,9433,62,2179,9433,63
9167,5059,62,9167,5059,63
9099,9960,62,9099,9960,63
8068,9960,62,8068,9960,63
4031,1278,62,4031,1278,63
6663,9292,62,6663,9292,63
4004,9960,62,4004,9960,63
9150,8927,62,9150,8927,63
9650,8927,62,9650,8927,63
8874,5059,62,8874,5059,63
5441,1278,62,5441,1278,63
6663,1259,62,6663,1259,63
6606,9925,62,6606,9925,63
9518,5059,62,9518,5059,63
8890,1278,62,8890,1278,63
2186,8927,62,2186,8927,63
9150,9960,62,9150,9960,63
9150,9953,62,9150,9953,63
6639,9953,62,6639,9953,63
6606,1239,62,6606,1239,63
6606,8927,62,6606,8927,63
9152,120,62,9152,120,63
9150,9498,62,9150,9498,63
750,8936,62,750,8936,63
4031,2559,62,4031,2559,63
9178,5059,62,9178,5059,63
9269,1256,62,9269,1256,63
468,1278,62,468,1278,63
468,9433,62,468,9433,63
9150,1278,62,9150,1278,63
727,9492,62,727,9492,63
9152,8995,62,9152,8995,63
468,9498,62,468,9498,63
9152,8973,62,9152,8973,63
9167,9498,62,9167,9498,63
8874,8927,62,8874,8927,63
6334,9433,62,6334,9433,63
9150,8995,62,9150,8995,63
9512,8927,62,9512,8927,63
6639,120,62,6639,120,63
6639,9925,62,6639,9925,63
9152,9492,62,9152,9492,63
468,8927,62,468,8927,63
2616,1256,62,2616,1256,63
6606,1278,62,6606,1278,63
6334,5059,62,6334,5059,63
9152,480,62,9152,480,63
